Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 15:11:39,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:40,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:41,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:41,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:11:41,TIC Gauge 1,11,3.5973e+00,59,0,0
12.03.2025 15:11:42,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:42,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:43,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:43,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:11:44,TIC Gauge 1,11,3.6242e+00,59,0,0
12.03.2025 15:11:44,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:44,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:45,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:46,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:11:46,TIC Gauge 1,11,3.6613e+00,59,0,0
12.03.2025 15:11:46,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:46,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:48,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:48,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:11:48,TIC Gauge 1,11,3.8887e+03,59,0,0
12.03.2025 15:11:48,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:48,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:50,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:50,TIC Turbo Power,,6.5,,0,0
12.03.2025 15:11:50,TIC Gauge 1,11,7.7717e+03,59,0,0
12.03.2025 15:11:50,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:50,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:52,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:52,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:11:52,TIC Gauge 1,11,8.8522e+03,59,0,0
12.03.2025 15:11:52,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:52,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:54,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:54,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:11:54,TIC Gauge 1,11,2.5281e+04,59,0,0
12.03.2025 15:11:54,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:54,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:56,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:56,TIC Turbo Power,,7.0,,0,0
12.03.2025 15:11:56,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:11:56,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:11:56,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:58,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:11:58,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:11:58,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:11:58,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:11:58,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:00,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:00,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:00,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:12:00,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:00,TIC Gauge 1,11,2.8574e+04,59,0,0
12.03.2025 15:12:02,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:02,TIC Turbo Power,,7.0,,0,0
12.03.2025 15:12:02,TIC Gauge 1,11,2.8574e+04,59,0,0
12.03.2025 15:12:02,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:02,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:04,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:04,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:12:04,TIC Gauge 1,11,2.8560e+04,59,0,0
12.03.2025 15:12:04,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:04,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:06,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:06,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:06,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:12:06,TIC Gauge 1,11,2.8560e+04,59,0,0
12.03.2025 15:12:06,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:08,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:08,TIC Turbo Power,,6.8,,0,0
12.03.2025 15:12:08,TIC Gauge 1,11,2.8560e+04,59,0,0
12.03.2025 15:12:08,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:08,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:10,TIC Gauge 1,11,2.8735e+04,59,0,0
12.03.2025 15:12:10,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:10,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:12:10,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:10,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:12,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:12,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:12:12,TIC Gauge 1,11,2.8721e+04,59,0,0
