Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 14:13:42,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:42,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:44,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:44,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:13:44,TIC Gauge 1,11,1.1207e+01,59,0,0
12.03.2025 14:13:44,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:44,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:46,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:46,TIC Turbo Power,,5.4,,0,0
12.03.2025 14:13:46,TIC Gauge 1,11,1.0906e+01,59,0,0
12.03.2025 14:13:46,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:46,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:48,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:48,TIC Turbo Power,,5.8,,0,0
12.03.2025 14:13:48,TIC Gauge 1,11,1.0615e+01,59,0,0
12.03.2025 14:13:48,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:48,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:50,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:50,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:13:50,TIC Gauge 1,11,1.0434e+01,59,0,0
12.03.2025 14:13:50,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:51,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:52,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:52,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:13:52,TIC Gauge 1,11,1.0253e+01,59,0,0
12.03.2025 14:13:52,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:53,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:54,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:54,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:13:54,TIC Gauge 1,11,1.0025e+01,59,0,0
12.03.2025 14:13:55,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:55,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:56,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:56,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:13:57,TIC Gauge 1,11,1.0206e+01,59,0,0
12.03.2025 14:13:57,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:57,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:13:58,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:13:59,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:13:59,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:13:59,TIC Gauge 1,11,1.0079e+01,59,0,0
12.03.2025 14:13:59,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:01,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:01,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:14:01,TIC Gauge 1,11,9.8341e+00,59,0,0
12.03.2025 14:14:01,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:01,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:03,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:03,TIC Turbo Power,,5.4,,0,0
12.03.2025 14:14:03,TIC Gauge 1,11,9.7001e+00,59,0,0
12.03.2025 14:14:03,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:03,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:05,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:05,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:14:05,TIC Gauge 1,11,9.5496e+00,59,0,0
12.03.2025 14:14:05,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:05,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:07,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:07,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:07,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:14:07,TIC Gauge 1,11,9.3685e+00,59,0,0
12.03.2025 14:14:07,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:09,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:09,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:14:09,TIC Gauge 1,11,9.1804e+00,59,0,0
12.03.2025 14:14:09,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:09,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:11,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:11,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:14:11,TIC Gauge 1,11,9.0534e+00,59,0,0
12.03.2025 14:14:11,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:11,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:13,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:13,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:14:13,TIC Gauge 1,11,8.9429e+00,59,0,0
12.03.2025 14:14:13,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:13,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:15,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:15,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:15,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:14:15,TIC Gauge 1,11,8.7690e+00,59,0,0
12.03.2025 14:14:15,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:17,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:17,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:14:17,TIC Gauge 1,11,8.6798e+00,59,0,0
12.03.2025 14:14:17,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:17,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:19,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:19,TIC Turbo Power,,6.5,,0,0
12.03.2025 14:14:19,TIC Gauge 1,11,8.5922e+00,59,0,0
12.03.2025 14:14:19,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:19,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:21,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:21,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:14:21,TIC Gauge 1,11,8.4978e+00,59,0,0
12.03.2025 14:14:21,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:21,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:23,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:23,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:14:23,TIC Gauge 1,11,8.3700e+00,59,0,0
12.03.2025 14:14:23,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:23,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:25,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:25,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:14:25,TIC Gauge 1,11,8.2755e+00,59,0,0
12.03.2025 14:14:25,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:26,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:27,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:27,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:14:27,TIC Gauge 1,11,8.2335e+00,59,0,0
12.03.2025 14:14:27,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:28,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:29,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:29,TIC Turbo Power,,6.5,,0,0
12.03.2025 14:14:29,TIC Gauge 1,11,8.1460e+00,59,0,0
12.03.2025 14:14:30,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:30,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:31,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:14:31,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:32,TIC Gauge 1,11,8.0585e+00,59,0,0
12.03.2025 14:14:32,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:32,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:33,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:34,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:14:34,TIC Gauge 1,11,7.9692e+00,59,0,0
12.03.2025 14:14:34,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:34,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:36,TIC Gauge 1,11,7.9167e+00,59,0,0
12.03.2025 14:14:36,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:36,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:14:36,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:36,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:38,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:38,TIC Turbo Power,,6.5,,0,0
12.03.2025 14:14:38,TIC Gauge 1,11,7.8292e+00,59,0,0
12.03.2025 14:14:38,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:38,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:40,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:40,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:14:40,TIC Gauge 1,11,7.7873e+00,59,0,0
12.03.2025 14:14:40,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:40,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:42,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:42,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:14:42,TIC Gauge 1,11,7.6997e+00,59,0,0
12.03.2025 14:14:42,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:42,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:44,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:44,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:44,TIC Turbo Power,,5.4,,0,0
12.03.2025 14:14:44,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:44,TIC Gauge 1,11,7.6525e+00,59,0,0
12.03.2025 14:14:46,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:46,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:14:46,TIC Gauge 1,11,7.6053e+00,59,0,0
12.03.2025 14:14:46,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:46,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:48,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:48,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:14:48,TIC Gauge 1,11,7.5230e+00,59,0,0
12.03.2025 14:14:48,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:48,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:50,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:50,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:50,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:14:50,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:50,TIC Gauge 1,11,7.4757e+00,59,0,0
12.03.2025 14:14:52,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:52,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:52,TIC Turbo Power,,6.3,,0,0
12.03.2025 14:14:52,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:52,TIC Gauge 1,11,7.3883e+00,59,0,0
12.03.2025 14:14:54,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:54,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:14:54,TIC Gauge 1,11,7.3410e+00,59,0,0
12.03.2025 14:14:54,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:54,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:56,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:56,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:14:56,TIC Gauge 1,11,7.2587e+00,59,0,0
12.03.2025 14:14:56,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:56,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:14:58,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:14:58,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:14:58,TIC Gauge 1,11,7.1660e+00,59,0,0
12.03.2025 14:14:58,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:14:58,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:00,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:00,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:00,TIC Gauge 1,11,7.1240e+00,59,0,0
12.03.2025 14:15:00,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:01,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:02,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:02,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:15:02,TIC Gauge 1,11,7.0768e+00,59,0,0
12.03.2025 14:15:02,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:03,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:04,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:04,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:15:05,TIC Gauge 1,11,6.9945e+00,59,0,0
12.03.2025 14:15:05,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:05,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:06,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:06,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:07,TIC Gauge 1,11,6.9473e+00,59,0,0
12.03.2025 14:15:07,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:07,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:08,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:08,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:15:09,TIC Gauge 1,11,6.9070e+00,59,0,0
12.03.2025 14:15:09,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:09,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:10,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:11,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:11,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:15:11,TIC Gauge 1,11,6.8073e+00,59,0,0
12.03.2025 14:15:11,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:13,TIC Gauge 1,11,6.7653e+00,59,0,0
12.03.2025 14:15:13,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:13,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:13,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:13,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:15,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:15,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:15:15,TIC Gauge 1,11,6.7250e+00,59,0,0
12.03.2025 14:15:15,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:15,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:17,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:17,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:15:17,TIC Gauge 1,11,6.6900e+00,59,0,0
12.03.2025 14:15:17,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:17,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:19,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:19,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:19,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:15:19,TIC Gauge 1,11,6.5955e+00,59,0,0
12.03.2025 14:15:19,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:21,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:21,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:21,TIC Gauge 1,11,6.5487e+00,59,0,0
12.03.2025 14:15:21,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:21,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:23,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:23,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:15:23,TIC Gauge 1,11,6.5148e+00,59,0,0
12.03.2025 14:15:23,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:23,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:25,TIC Gauge 1,11,6.4874e+00,59,0,0
12.03.2025 14:15:25,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:25,TIC Turbo Power,,6.3,,0,0
12.03.2025 14:15:25,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:25,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:27,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:27,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:27,TIC Turbo Power,,5.4,,0,0
12.03.2025 14:15:27,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:27,TIC Gauge 1,11,6.4874e+00,59,0,0
12.03.2025 14:15:29,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:29,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:29,TIC Gauge 1,11,6.4182e+00,59,0,0
12.03.2025 14:15:29,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:29,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:31,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:31,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:15:31,TIC Gauge 1,11,6.3921e+00,59,0,0
12.03.2025 14:15:31,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:31,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:33,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:33,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:15:33,TIC Gauge 1,11,6.3608e+00,59,0,0
12.03.2025 14:15:33,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:33,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:35,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:35,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:15:35,TIC Gauge 1,11,6.3517e+00,59,0,0
12.03.2025 14:15:35,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:35,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:37,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:37,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:37,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:37,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:37,TIC Gauge 1,11,6.3295e+00,59,0,0
12.03.2025 14:15:39,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:39,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:15:39,TIC Gauge 1,11,6.2865e+00,59,0,0
12.03.2025 14:15:39,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:40,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:41,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:41,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:41,TIC Gauge 1,11,6.2564e+00,59,0,0
12.03.2025 14:15:42,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:42,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:43,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:43,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:44,TIC Gauge 1,11,6.2290e+00,59,0,0
12.03.2025 14:15:44,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:44,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:46,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:46,TIC Turbo Power,,8.2,,0,0
12.03.2025 14:15:46,TIC Gauge 1,11,6.1599e+00,59,0,0
12.03.2025 14:15:46,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:46,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:48,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:48,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:15:48,TIC Gauge 1,11,6.1599e+00,59,0,0
12.03.2025 14:15:48,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:48,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:50,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:50,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:50,TIC Gauge 1,11,6.1286e+00,59,0,0
12.03.2025 14:15:50,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:50,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:52,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:52,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:15:52,TIC Gauge 1,11,6.0986e+00,59,0,0
12.03.2025 14:15:52,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:52,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:54,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:54,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:15:54,TIC Gauge 1,11,6.0634e+00,59,0,0
12.03.2025 14:15:54,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:54,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:56,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:56,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:56,TIC Gauge 1,11,6.0281e+00,59,0,0
12.03.2025 14:15:56,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:56,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:15:58,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:15:58,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:15:58,TIC Gauge 1,11,6.0020e+00,59,0,0
12.03.2025 14:15:58,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:15:58,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:00,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:00,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:00,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:16:00,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:00,TIC Gauge 1,11,5.9577e+00,59,0,0
12.03.2025 14:16:02,TIC Gauge 1,11,5.9316e+00,59,0,0
12.03.2025 14:16:02,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:02,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:16:02,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:02,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:04,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:04,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:16:04,TIC Gauge 1,11,5.9316e+00,59,0,0
12.03.2025 14:16:04,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:04,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:06,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:06,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:16:06,TIC Gauge 1,11,5.8964e+00,59,0,0
12.03.2025 14:16:06,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:06,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:08,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:08,TIC Turbo Power,,5.4,,0,0
12.03.2025 14:16:08,TIC Gauge 1,11,5.8624e+00,59,0,0
12.03.2025 14:16:08,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:08,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:10,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:10,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:16:10,TIC Gauge 1,11,5.8311e+00,59,0,0
12.03.2025 14:16:10,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:10,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:12,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:12,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:16:12,TIC Gauge 1,11,5.8403e+00,59,0,0
12.03.2025 14:16:12,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:13,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:14,TIC Gauge 1,11,5.7998e+00,59,0,0
12.03.2025 14:16:14,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:14,TIC Turbo Power,,5.4,,0,0
12.03.2025 14:16:14,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:15,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:16,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:16,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:16:17,TIC Gauge 1,11,5.7698e+00,59,0,0
12.03.2025 14:16:17,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:16:17,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:16:18,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:16:19,TIC Turbo Power,,8.2,,0,0
