heap_sort,100,1.96e-05
heap_sort,100,1.84e-05
heap_sort,100,1.85e-05
heap_sort,100,1.78e-05
heap_sort,100,1.85e-05
heap_sort,100,1.84e-05
heap_sort,100,1.83e-05
heap_sort,100,1.79e-05
heap_sort,100,1.81e-05
heap_sort,100,1.81e-05
heap_sort,100,1.82e-05
heap_sort,100,1.76e-05
heap_sort,100,1.82e-05
heap_sort,100,1.79e-05
heap_sort,100,1.79e-05
heap_sort,100,1.79e-05
heap_sort,100,1.78e-05
heap_sort,100,1.73e-05
heap_sort,100,1.76e-05
heap_sort,100,1.84e-05
heap_sort,100,1.75e-05
heap_sort,100,1.8e-05
heap_sort,100,1.8e-05
heap_sort,100,1.78e-05
heap_sort,100,1.81e-05
heap_sort,100,1.77e-05
heap_sort,100,1.76e-05
heap_sort,100,1.77e-05
heap_sort,100,1.8e-05
heap_sort,100,1.81e-05
heap_sort,100,1.83e-05
heap_sort,100,1.76e-05
heap_sort,100,1.81e-05
heap_sort,100,1.8e-05
heap_sort,100,1.8e-05
heap_sort,100,1.78e-05
heap_sort,100,1.84e-05
heap_sort,100,1.83e-05
heap_sort,100,1.9e-05
heap_sort,100,1.78e-05
heap_sort,100,1.78e-05
heap_sort,100,1.83e-05
heap_sort,100,1.75e-05
heap_sort,100,1.79e-05
heap_sort,100,1.8e-05
heap_sort,100,1.81e-05
heap_sort,100,1.78e-05
heap_sort,100,1.79e-05
heap_sort,100,1.78e-05
heap_sort,100,1.78e-05
heap_sort,100,1.78e-05
heap_sort,100,1.85e-05
heap_sort,100,1.83e-05
heap_sort,100,1.8e-05
heap_sort,100,1.8e-05
heap_sort,100,1.79e-05
heap_sort,100,1.8e-05
heap_sort,100,1.81e-05
heap_sort,100,1.82e-05
heap_sort,100,1.8e-05
heap_sort,100,1.78e-05
heap_sort,100,1.79e-05
heap_sort,100,1.8e-05
heap_sort,100,1.76e-05
heap_sort,100,1.72e-05
heap_sort,100,1.81e-05
heap_sort,100,1.8e-05
heap_sort,100,1.8e-05
heap_sort,100,1.79e-05
heap_sort,100,1.82e-05
heap_sort,100,1.82e-05
heap_sort,100,1.79e-05
heap_sort,100,1.8e-05
heap_sort,100,1.78e-05
heap_sort,100,1.8e-05
heap_sort,100,1.81e-05
heap_sort,100,1.82e-05
heap_sort,100,1.82e-05
heap_sort,100,1.8e-05
heap_sort,100,1.79e-05
heap_sort,100,1.78e-05
heap_sort,100,1.8e-05
heap_sort,100,1.81e-05
heap_sort,100,1.81e-05
heap_sort,100,1.82e-05
heap_sort,100,1.79e-05
heap_sort,100,1.81e-05
heap_sort,100,1.8e-05
heap_sort,100,1.83e-05
heap_sort,100,1.76e-05
heap_sort,100,1.8e-05
heap_sort,100,1.8e-05
heap_sort,100,1.81e-05
heap_sort,100,1.8e-05
heap_sort,100,1.78e-05
heap_sort,100,1.82e-05
heap_sort,100,1.77e-05
heap_sort,100,1.77e-05
heap_sort,100,1.83e-05
heap_sort,100,1.82e-05
heap_sort,200,4.22e-05
heap_sort,200,4.17e-05
heap_sort,200,4.17e-05
heap_sort,200,4.22e-05
heap_sort,200,4.22e-05
heap_sort,200,4.15e-05
heap_sort,200,4.23e-05
heap_sort,200,4.18e-05
heap_sort,200,4.21e-05
heap_sort,200,4.2e-05
heap_sort,200,4.2e-05
heap_sort,200,4.19e-05
heap_sort,200,4.17e-05
heap_sort,200,4.15e-05
heap_sort,200,4.16e-05
heap_sort,200,4.18e-05
heap_sort,200,4.23e-05
heap_sort,200,4.18e-05
heap_sort,200,4.2e-05
heap_sort,200,4.19e-05
heap_sort,200,4.19e-05
heap_sort,200,4.15e-05
heap_sort,200,4.17e-05
heap_sort,200,5.21e-05
heap_sort,200,4.16e-05
heap_sort,200,4.19e-05
heap_sort,200,4.15e-05
heap_sort,200,4.18e-05
heap_sort,200,4.19e-05
heap_sort,200,4.15e-05
heap_sort,200,4.19e-05
heap_sort,200,4.19e-05
heap_sort,200,4.2e-05
heap_sort,200,4.16e-05
heap_sort,200,4.15e-05
heap_sort,200,4.19e-05
heap_sort,200,4.12e-05
heap_sort,200,4.19e-05
heap_sort,200,4.2e-05
heap_sort,200,4.22e-05
heap_sort,200,5.15e-05
heap_sort,200,4.15e-05
heap_sort,200,4.19e-05
heap_sort,200,4.13e-05
heap_sort,200,4.17e-05
heap_sort,200,4.16e-05
heap_sort,200,4.14e-05
heap_sort,200,4.21e-05
heap_sort,200,4.15e-05
heap_sort,200,4.16e-05
heap_sort,200,4.21e-05
heap_sort,200,4.2e-05
heap_sort,200,4.21e-05
heap_sort,200,4.22e-05
heap_sort,200,4.24e-05
heap_sort,200,4.16e-05
heap_sort,200,4.2e-05
heap_sort,200,5.25e-05
heap_sort,200,4.18e-05
heap_sort,200,4.21e-05
heap_sort,200,4.22e-05
heap_sort,200,4.23e-05
heap_sort,200,4.16e-05
heap_sort,200,4.22e-05
heap_sort,200,4.21e-05
heap_sort,200,4.25e-05
heap_sort,200,4.16e-05
heap_sort,200,4.17e-05
heap_sort,200,5.19e-05
heap_sort,200,4.21e-05
heap_sort,200,4.19e-05
heap_sort,200,4.23e-05
heap_sort,200,4.22e-05
heap_sort,200,4.15e-05
heap_sort,200,0.0001066
heap_sort,200,9.76e-05
heap_sort,200,4.21e-05
heap_sort,200,4.2e-05
heap_sort,200,4.19e-05
heap_sort,200,4.22e-05
heap_sort,200,0.0001122
heap_sort,200,4.45e-05
heap_sort,200,0.000105
heap_sort,200,4.43e-05
heap_sort,200,6.21e-05
heap_sort,200,7.2e-05
heap_sort,200,4.2e-05
heap_sort,200,4.25e-05
heap_sort,200,4.29e-05
heap_sort,200,4.21e-05
heap_sort,200,4.19e-05
heap_sort,200,4.22e-05
heap_sort,200,4.24e-05
heap_sort,200,4.13e-05
heap_sort,200,4.2e-05
heap_sort,200,4.17e-05
heap_sort,200,4.14e-05
heap_sort,200,4.2e-05
heap_sort,200,4.2e-05
heap_sort,200,4.18e-05
heap_sort,300,0.00013
heap_sort,300,0.0001688
heap_sort,300,0.0001011
heap_sort,300,6.79e-05
heap_sort,300,6.8e-05
heap_sort,300,6.81e-05
heap_sort,300,6.74e-05
heap_sort,300,6.77e-05
heap_sort,300,6.84e-05
heap_sort,300,7.78e-05
heap_sort,300,6.74e-05
heap_sort,300,6.89e-05
heap_sort,300,6.81e-05
heap_sort,300,6.81e-05
heap_sort,300,6.85e-05
heap_sort,300,6.78e-05
heap_sort,300,6.77e-05
heap_sort,300,6.72e-05
heap_sort,300,6.78e-05
heap_sort,300,6.78e-05
heap_sort,300,6.79e-05
heap_sort,300,6.83e-05
heap_sort,300,6.83e-05
heap_sort,300,6.82e-05
heap_sort,300,6.81e-05
heap_sort,300,6.79e-05
heap_sort,300,6.74e-05
heap_sort,300,6.83e-05
heap_sort,300,6.81e-05
heap_sort,300,6.79e-05
heap_sort,300,7.88e-05
heap_sort,300,6.77e-05
heap_sort,300,6.85e-05
heap_sort,300,6.79e-05
heap_sort,300,6.8e-05
heap_sort,300,6.83e-05
heap_sort,300,6.81e-05
heap_sort,300,6.78e-05
heap_sort,300,6.81e-05
heap_sort,300,6.85e-05
heap_sort,300,6.8e-05
heap_sort,300,7.78e-05
heap_sort,300,6.79e-05
heap_sort,300,6.89e-05
heap_sort,300,6.9e-05
heap_sort,300,6.89e-05
heap_sort,300,6.84e-05
heap_sort,300,7.73e-05
heap_sort,300,6.78e-05
heap_sort,300,6.76e-05
heap_sort,300,6.72e-05
heap_sort,300,6.79e-05
heap_sort,300,0.0001176
heap_sort,300,7.32e-05
heap_sort,300,7.36e-05
heap_sort,300,9.89e-05
heap_sort,300,0.0001388
heap_sort,300,8.37e-05
heap_sort,300,6.83e-05
heap_sort,300,6.89e-05
heap_sort,300,0.0001196
heap_sort,300,9.66e-05
heap_sort,300,0.000131
heap_sort,300,6.85e-05
heap_sort,300,6.85e-05
heap_sort,300,6.84e-05
heap_sort,300,6.81e-05
heap_sort,300,6.85e-05
heap_sort,300,6.75e-05
heap_sort,300,8.14e-05
heap_sort,300,6.82e-05
heap_sort,300,6.85e-05
heap_sort,300,6.82e-05
heap_sort,300,0.0001055
heap_sort,300,8.39e-05
heap_sort,300,6.84e-05
heap_sort,300,6.8e-05
heap_sort,300,6.84e-05
heap_sort,300,6.8e-05
heap_sort,300,6.85e-05
heap_sort,300,7.93e-05
heap_sort,300,6.84e-05
heap_sort,300,6.78e-05
heap_sort,300,6.77e-05
heap_sort,300,6.81e-05
heap_sort,300,0.0001562
heap_sort,300,6.82e-05
heap_sort,300,6.75e-05
heap_sort,300,6.81e-05
heap_sort,300,6.78e-05
heap_sort,300,6.88e-05
heap_sort,300,6.76e-05
heap_sort,300,6.79e-05
heap_sort,300,6.79e-05
heap_sort,300,6.76e-05
heap_sort,300,6.84e-05
heap_sort,300,6.75e-05
heap_sort,300,6.84e-05
heap_sort,300,6.87e-05
heap_sort,300,6.84e-05
heap_sort,400,0.0001726
heap_sort,400,0.0001489
heap_sort,400,9.49e-05
heap_sort,400,9.6e-05
heap_sort,400,9.59e-05
heap_sort,400,9.5e-05
heap_sort,400,0.0001056
heap_sort,400,9.59e-05
heap_sort,400,9.61e-05
heap_sort,400,9.54e-05
heap_sort,400,0.0001239
heap_sort,400,9.59e-05
heap_sort,400,9.62e-05
heap_sort,400,9.65e-05
heap_sort,400,0.0001057
heap_sort,400,9.66e-05
heap_sort,400,9.58e-05
heap_sort,400,9.53e-05
heap_sort,400,9.5e-05
heap_sort,400,9.62e-05
heap_sort,400,9.59e-05
heap_sort,400,9.57e-05
heap_sort,400,9.57e-05
heap_sort,400,9.49e-05
heap_sort,400,9.55e-05
heap_sort,400,9.55e-05
heap_sort,400,9.59e-05
heap_sort,400,9.57e-05
heap_sort,400,9.48e-05
heap_sort,400,0.0001419
heap_sort,400,0.000206
heap_sort,400,0.0001474
heap_sort,400,0.0001088
heap_sort,400,9.54e-05
heap_sort,400,9.54e-05
heap_sort,400,0.0001682
heap_sort,400,0.0001088
heap_sort,400,9.51e-05
heap_sort,400,9.54e-05
heap_sort,400,9.68e-05
heap_sort,400,9.55e-05
heap_sort,400,9.58e-05
heap_sort,400,0.0001049
heap_sort,400,9.59e-05
heap_sort,400,9.6e-05
heap_sort,400,9.62e-05
heap_sort,400,9.6e-05
heap_sort,400,9.61e-05
heap_sort,400,9.58e-05
heap_sort,400,9.53e-05
heap_sort,400,0.000105
heap_sort,400,9.55e-05
heap_sort,400,9.51e-05
heap_sort,400,9.54e-05
heap_sort,400,9.67e-05
heap_sort,400,9.59e-05
heap_sort,400,9.53e-05
heap_sort,400,9.88e-05
heap_sort,400,0.0001463
heap_sort,400,9.8e-05
heap_sort,400,9.92e-05
heap_sort,400,9.84e-05
heap_sort,400,9.89e-05
heap_sort,400,9.93e-05
heap_sort,400,9.9e-05
heap_sort,400,9.83e-05
heap_sort,400,0.0001087
heap_sort,400,9.89e-05
heap_sort,400,9.81e-05
heap_sort,400,9.96e-05
heap_sort,400,0.0001726
heap_sort,400,0.0001348
heap_sort,400,0.0001127
heap_sort,400,9.92e-05
heap_sort,400,9.97e-05
heap_sort,400,9.98e-05
heap_sort,400,0.0001172
heap_sort,400,9.89e-05
heap_sort,400,9.86e-05
heap_sort,400,9.93e-05
heap_sort,400,9.88e-05
heap_sort,400,9.89e-05
heap_sort,400,9.9e-05
heap_sort,400,0.0001261
heap_sort,400,9.98e-05
heap_sort,400,9.86e-05
heap_sort,400,9.91e-05
heap_sort,400,9.82e-05
heap_sort,400,9.76e-05
heap_sort,400,9.89e-05
heap_sort,400,9.85e-05
heap_sort,400,0.0001159
heap_sort,400,9.94e-05
heap_sort,400,0.0001113
heap_sort,400,9.56e-05
heap_sort,400,9.51e-05
heap_sort,400,9.61e-05
heap_sort,400,9.54e-05
heap_sort,400,9.56e-05
heap_sort,400,0.0001075
heap_sort,500,0.0002099
heap_sort,500,0.0001585
heap_sort,500,0.0001245
heap_sort,500,0.0001244
heap_sort,500,0.0001247
heap_sort,500,0.0001237
heap_sort,500,0.0001239
heap_sort,500,0.0001251
heap_sort,500,0.0001248
heap_sort,500,0.000125
heap_sort,500,0.0001348
heap_sort,500,0.0001245
heap_sort,500,0.0001245
heap_sort,500,0.0001244
heap_sort,500,0.0001251
heap_sort,500,0.0001239
heap_sort,500,0.0001358
heap_sort,500,0.0001249
heap_sort,500,0.0001243
heap_sort,500,0.0001242
heap_sort,500,0.0001242
heap_sort,500,0.0001236
heap_sort,500,0.000136
heap_sort,500,0.0001238
heap_sort,500,0.0001315
heap_sort,500,0.0001171
heap_sort,500,0.000118
heap_sort,500,0.0001364
heap_sort,500,0.0002496
heap_sort,500,0.0002228
heap_sort,500,0.0001171
heap_sort,500,0.0001161
heap_sort,500,0.0001179
heap_sort,500,0.0001172
heap_sort,500,0.0001181
heap_sort,500,0.0001169
heap_sort,500,0.0001165
heap_sort,500,0.0001165
heap_sort,500,0.0001177
heap_sort,500,0.0001617
heap_sort,500,0.0001166
heap_sort,500,0.0001185
heap_sort,500,0.0001173
heap_sort,500,0.0001696
heap_sort,500,0.0001791
heap_sort,500,0.0001177
heap_sort,500,0.0001166
heap_sort,500,0.0001174
heap_sort,500,0.0001178
heap_sort,500,0.0001172
heap_sort,500,0.0001167
heap_sort,500,0.0001277
heap_sort,500,0.0001175
heap_sort,500,0.0001181
heap_sort,500,0.0001177
heap_sort,500,0.0001176
heap_sort,500,0.0001182
heap_sort,500,0.0001484
heap_sort,500,0.0001177
heap_sort,500,0.0001168
heap_sort,500,0.0001176
heap_sort,500,0.0001177
heap_sort,500,0.0001175
heap_sort,500,0.0001163
heap_sort,500,0.0001174
heap_sort,500,0.0001166
heap_sort,500,0.0001166
heap_sort,500,0.0001189
heap_sort,500,0.0001175
heap_sort,500,0.0001175
